TITLE;TYPE;LENGTH;TIME_SIGNATURE;TEMPO;DEFAULT_TIME_SIGNATURE;DEFAULT_TEMPO;DEFAULT_TIME_SIGNATURE_AND_TEMPO;POSITIVE[IF(TYPE==1&&NOT(DEFAULT_TIME_SIGNATURE_AND_TEMPO))];FALSE_POSITIVE;REDUNDANT;TITLE_NOT_SUFFICIENT;YEAR_OF_COMPOSITION;INITIAL_RELEASE;YEAR_FOR_ANALYSIS;COMMENT
302-SCHUMANN - Fantasie C-dur 02-of-03.mid;1;523.0937500000271; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
303-SCHUMANN - Fantasie C-dur 03-of-03.mid;1;602.9145833333432; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
304-SCHUMANN - Fantasiestuecken.mid;0;1435.999999999949; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
305-SCHUMANN - Kinderszenen (Includes The Traumerei).mid;0;1038.0000000000064; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
306-SCHUMANN - Liebeslied (transcribed by LISZT -).mid;1;198.44900261458548; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=444444 time=5728>;1;0;0;1;1;;;;;;
307-SCHUMANN - Symphonic Etudes.mid;1;1382.325363122947; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=360>; <meta message set_tempo tempo=472441 time=120>;0;0;0;1;0;;;1834;;1834;
308-SCHUMANN - Traumerei (from The Kinderszenen).mid;1;129.39583333333297; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
309-SCHUMANN - Traumerei.mid;1;196.1854166666663; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
310-SCRIABIN - 01 (Piano).mid;1;127.5907343124993; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=483871 time=0>;1;0;0;1;1;;;;;;
311-SCRIABIN - 02 (Piano).mid;1;138.92673656250108; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=495868 time=504>;1;0;0;1;1;;;;;;
312-SCRIABIN - 03 (Piano).mid;1;112.12107607291577; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=472441 time=0>;1;0;0;1;1;;;;;;
313-SCRIABIN - 04 (Piano).mid;1;121.68499999999884; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=480000 time=0>;1;0;0;1;1;;;;;;
314-SHOSTAKOVICH - Op-87 Fugue-01.mid;1;143.38241856041705; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=909091 time=20>;1;0;0;1;0;;;1950–1951;;1951;
315-SHOSTAKOVICH - Op-87 Fugue-02.mid;1;74.9990234375; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=468750 time=0>;0;0;0;1;0;;;1950–1951;;1951;
316-SHOSTAKOVICH - Op-87 Fugue-03.mid;1;97.58403950000015; <meta message time_signature numerator=6 denominator=8 clocks_per_click=12 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=674157 time=480>;0;0;0;1;0;;;1950–1951;;1951;
317-SHOSTAKOVICH - Op-87 Fugue-04.mid;1;245.09794506249946; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=1518987 time=40>;1;0;0;1;0;;;1950–1951;;1951;
318-SHOSTAKOVICH - Op-87 Fugue-05.mid;1;109.60463099999906; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=833333 time=240>;0;0;0;1;0;;;1950–1951;;1951;
319-SHOSTAKOVICH - Op-87 Fugue-06.mid;1;219.05267558333378; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=2533784 time=40>;0;0;0;1;0;;;1950–1951;;1951;
320-SHOSTAKOVICH - Op-87 Fugue-07.mid;1;120.86728150833385; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=566038 time=1440>;1;0;0;1;0;;;1950–1951;;1951;
321-SHOSTAKOVICH - Op-87 Fugue-08.mid;1;333.42195404166654; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=1690141 time=40>;0;0;0;1;0;;;1950–1951;;1951;
322-SHOSTAKOVICH - Op-87 Fugue-09.mid;1;91.66003202291662; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=718563 time=16>;0;0;0;1;0;;;1950–1951;;1951;
323-SHOSTAKOVICH - Op-87 Fugue-10.mid;1;305.0421427416695; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=2068966 time=480>;0;0;0;1;0;;;1950–1951;;1951;
324-SHOSTAKOVICH - Op-87 Fugue-11.mid;1;122.39903328333361; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=895522 time=20>;0;0;0;1;0;;;1950–1951;;1951;
325-SHOSTAKOVICH - Op-87 Fugue-12.mid;1;221.3619250416673; <meta message time_signature numerator=5 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=800000 time=3360>;0;0;0;1;0;;;1950–1951;;1951;
326-SHOSTAKOVICH - Op-87 Fugue-13.mid;1;254.4465690583339; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=2400000 time=1860>;0;0;0;1;0;;;1950–1951;;1951;
327-SHOSTAKOVICH - Op-87 Fugue-14.mid;1;140.64622780000013; <meta message time_signature numerator=3 denominator=8 clocks_per_click=12 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=2142857 time=240>;0;0;0;1;0;;;1950–1951;;1951;
328-SHOSTAKOVICH - Op-87 Fugue-15.mid;1;90.7449035833338; <meta message time_signature numerator=3 denominator=8 clocks_per_click=12 notated_32nd_notes_per_beat=8 time=40>; <meta message set_tempo tempo=309278 time=220>;0;0;0;1;0;;;1950–1951;;1951;
329-SHOSTAKOVICH - Op-87 Fugue-16.mid;1;322.36665518333405; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=110>; <meta message set_tempo tempo=1153846 time=10>;0;0;0;1;0;;;1950–1951;;1951;
330-SHOSTAKOVICH - Op-87 Fugue-17.mid;1;218.0783165000035; <meta message time_signature numerator=5 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=863309 time=220>;0;0;0;1;0;;;1950–1951;;1951;
331-SHOSTAKOVICH - Op-87 Fugue-18.mid;1;167.12110338750054; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=1008403 time=20>;0;0;0;1;0;;;1950–1951;;1951;
332-SHOSTAKOVICH - Op-87 Fugue-19.mid;1;139.15707483333242; <meta message time_signature numerator=5 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=436364 time=1640>;0;0;0;1;0;;;1950–1951;;1951;
333-SHOSTAKOVICH - Op-87 Fugue-20.mid;1;291.9232207708321; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=2270>; <meta message set_tempo tempo=535714 time=780>;0;0;0;1;0;;;1950–1951;;1951;
334-SHOSTAKOVICH - Op-87 Fugue-21.mid;1;164.41928191666705; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=249480 time=20>;0;0;0;1;0;;;1950–1951;;1951;
335-SHOSTAKOVICH - Op-87 Fugue-22.mid;1;197.44374349999995; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=1363636 time=480>;0;0;0;1;0;;;1950–1951;;1951;
336-SHOSTAKOVICH - Op-87 Fugue-23.mid;1;171.0633595625001; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=547945 time=20>;1;0;0;1;0;;;1950–1951;;1951;
337-SHOSTAKOVICH - Op-87 Fugue-24.mid;1;409.1535653750002; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=1935484 time=40>;0;0;0;1;0;;;1950–1951;;1951;
338-SHOSTAKOVICH - Op-87 Prelude 01.mid;1;131.4232359270835; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=594059 time=8>;0;0;0;1;0;;;1950–1951;;1951;
339-SHOSTAKOVICH - Op-87 Prelude 02.mid;1;49.011229508333386; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=526316 time=20640>;1;0;0;1;0;;;1950–1951;;1951;
340-SHOSTAKOVICH - Op-87 Prelude 03.mid;1;103.19334599999996; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=5760>; <meta message set_tempo tempo=500000 time=0>;0;1;0;1;0;;;1950–1951;;1951;
341-SHOSTAKOVICH - Op-87 Prelude 04.mid;1;105.09121754166658; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=800000 time=420>;1;0;0;1;0;;;1950–1951;;1951;
342-SHOSTAKOVICH - Op-87 Prelude 05.mid;1;109.31097788541618; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=681818 time=708>;0;0;0;1;0;;;1950–1951;;1951;
343-SHOSTAKOVICH - Op-87 Prelude 06.mid;1;81.47634690833337; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=794702 time=40>;0;0;0;1;0;;;1950–1951;;1951;
344-SHOSTAKOVICH - Op-87 Prelude 07.mid;1;67.39730853958342; <meta message time_signature numerator=9 denominator=8 clocks_per_click=12 notated_32nd_notes_per_beat=8 time=5760>; <meta message set_tempo tempo=606061 time=2040>;0;0;0;1;0;;;1950–1951;;1951;
345-SHOSTAKOVICH - Op-87 Prelude 08.mid;1;62.99791666666679; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;0;1;0;1;0;;;1950–1951;;1951;
346-SHOSTAKOVICH - Op-87 Prelude 09.mid;1;141.16918016666685; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=20>; <meta message set_tempo tempo=869565 time=20>;0;0;0;1;0;;;1950–1951;;1951;
347-SHOSTAKOVICH - Op-87 Prelude 10.mid;1;96.24857553333378; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=1440>; <meta message set_tempo tempo=489876 time=240>;0;0;0;1;0;;;1950–1951;;1951;
348-SHOSTAKOVICH - Op-87 Prelude 11.mid;1;67.89971244583356; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=644953 time=710>;0;0;0;1;0;;;1950–1951;;1951;
349-SHOSTAKOVICH - Op-87 Prelude 12.mid;1;252.99506637500014; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=1100917 time=160>;0;0;0;1;0;;;1950–1951;;1951;
350-SHOSTAKOVICH - Op-87 Prelude 13.mid;1;113.17821064583345; <meta message time_signature numerator=6 denominator=8 clocks_per_click=12 notated_32nd_notes_per_beat=8 time=130>; <meta message set_tempo tempo=1007895 time=20>;0;0;0;1;0;;;1950–1951;;1951;
351-SHOSTAKOVICH - Op-87 Prelude 14.mid;1;204.82009152916922; <meta message time_signature numerator=7 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=3840>; <meta message set_tempo tempo=882353 time=3360>;0;0;0;1;0;;;1950–1951;;1951;
352-SHOSTAKOVICH - Op-87 Prelude 15.mid;1;161.48420268750002; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=253700 time=840>;0;0;0;1;0;;;1950–1951;;1951;
353-SHOSTAKOVICH - Op-87 Prelude 16.mid;1;134.84919904166586; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=863309 time=480>;0;0;0;1;0;;;1950–1951;;1951;
354-SHOSTAKOVICH - Op-87 Prelude 17.mid;1;100.1087459999999; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=369276 time=1560>;1;0;0;1;0;;;1950–1951;;1951;
355-SHOSTAKOVICH - Op-87 Prelude 18.mid;1;102.46745562499991; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=1026343 time=60>;0;0;0;1;0;;;1950–1951;;1951;
356-SHOSTAKOVICH - Op-87 Prelude 19.mid;1;104.44096318749989; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=377358 time=720>;0;0;0;1;0;;;1950–1951;;1951;
357-SHOSTAKOVICH - Op-87 Prelude 20.mid;1;179.30922515833362; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=920>; <meta message set_tempo tempo=923077 time=3200>;0;0;0;1;0;;;1950–1951;;1951;
358-SHOSTAKOVICH - Op-87 Prelude 21.mid;1;77.04401354583348; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=2880>; <meta message set_tempo tempo=340909 time=0>;0;0;0;1;0;;;1950–1951;;1951;
359-SHOSTAKOVICH - Op-87 Prelude 22.mid;1;132.5175572041669; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=769231 time=720>;0;0;0;1;0;;;1950–1951;;1951;
360-SHOSTAKOVICH - Op-87 Prelude 23.mid;1;144.01753187083287; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=1111111 time=960>;1;0;0;1;0;;;1950–1951;;1951;
361-SHOSTAKOVICH - Op-87 Prelude 24.mid;1;176.3764157291668; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=880>; <meta message set_tempo tempo=937500 time=20>;0;0;0;1;0;;;1950–1951;;1951;
362-SIBELIUS - Valse Triste.mid;1;250.67916666666437; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
363-SINDING - The Rustle-of-Spring.mid;0;153.99999999999972; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
364-STRAVINSKY - 3 Movements from Petruska.mid;0;888.7235638499664; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=1781>; <meta message set_tempo tempo=428571 time=72>;0;0;0;1;1;;;;;;
365-STRAVINSKY - Le Sacre Du Printemps (transcribed for Piano).mid;0;1974.5884192917317; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=480>; <meta message set_tempo tempo=952381 time=0>;0;0;0;1;1;;;;;;
366-TCHAIKOWSKY - Nutcracker Suite Op-71a.mid;1;1162.7654624749819; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=2160>; <meta message set_tempo tempo=2222222 time=480>;0;0;0;1;0;;;1892;;1892;
367-TCHAIKOWSKY - Romance Op-51.mid;1;303.7916237916757; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=444444 time=64016>;1;0;0;1;1;;;;;;
368-TCHAIKOWSKY - The Nutcracker for Solo Piano.mid;1;1285.5573432500037; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=375000 time=572>;1;0;0;1;1;;;;;;
369-WAGNER - Tannhauser Ouverture (transcribed by LISZT -).mid;1;857.568445364619; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=444444 time=1200>;1;0;0;1;1;;;;;;
370-WEBER - Rondo Brillande.mid;1;349.5593750000076; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;-;;;;;;
