TITLE;TYPE;LENGTH;TIME_SIGNATURE;TEMPO;DEFAULT_TIME_SIGNATURE;DEFAULT_TEMPO;DEFAULT_TIME_SIGNATURE_AND_TEMPO;POSITIVE[IF(TYPE==1&&NOT(DEFAULT_TIME_SIGNATURE_AND_TEMPO))];FALSE_POSITIVE;REDUNDANT;TITLE_NOT_SUFFICIENT;YEAR_OF_COMPOSITION;INITIAL_RELEASE;YEAR_FOR_ANALYSIS;COMMENT
259-MOZART, Wolfgang Amadeus - K331 Mov-01 Andante Grazioso piano.mid;1;859.3543502708292; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=41472>; <meta message set_tempo tempo=517241 time=0>;0;0;0;1;0;;;1783;;1783;
260-MOZART, Wolfgang Amadeus - K331 Mov-02 Minueto & trio piano.mid;1;311.3736940729077; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=517241 time=0>;0;0;0;1;0;;;1783;;1783;
261-MOZART, Wolfgang Amadeus - K331 Mov-03 Allegretto piano sonata.mid;1;224.49479166666663; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;0;1;0;1;;;;;;;
262-MOZART, Wolfgang Amadeus - K332 Mov-01 Allegro piano sonata.mid;1;543.1540001562792; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=394737 time=0>;0;0;0;1;0;1;;;;;271-MOZART, Wolfgang Amadeus - Sonate Kv 332.mid
263-MOZART, Wolfgang Amadeus - K332 Mov-02 Adagio piano sonata.mid;1;234.2707630520887; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=1428571 time=0>;1;0;0;1;0;1;;;;;271-MOZART, Wolfgang Amadeus - Sonate Kv 332.mid
264-MOZART, Wolfgang Amadeus - K332 Mov-03 Allegro Assai piano sonata.mid;1;464.76446180728806; <meta message time_signature numerator=3 denominator=8 clocks_per_click=12 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=923077 time=0>;0;0;0;1;0;1;;;;;271-MOZART, Wolfgang Amadeus - Sonate Kv 332.mid
265-MOZART, Wolfgang Amadeus - K333 Mov-01 Allegro piano sonata.mid;1;686.2063933333455; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=517241 time=0>;1;0;0;1;0;;;1783;;1783;
266-MOZART, Wolfgang Amadeus - K333 Mov-02 Andante Cantabile piano sonata.mid;1;526.596192781238; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=1071429 time=0>;0;0;0;1;0;;;1783;;1783;
267-MOZART, Wolfgang Amadeus - K333 Mov-03 Allegro Grazioso piano sonata.mid;1;409.5076033333563; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=434783 time=2688>;1;0;0;1;0;;;1783;;1783;
268-MOZART, Wolfgang Amadeus - K357 Piano sonata in G.mid;1;750.0181951416114; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=8639>; <meta message set_tempo tempo=705882 time=1>;0;0;0;1;0;1;;;;;258-MOZART, Wolfgang Amadeus - (piano for 4 hands) K357.mid
269-MOZART, Wolfgang Amadeus - K358 Piano sonata in Bb.mid;1;667.1999999999744; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=25200>; <meta message set_tempo tempo=400000 time=0>;0;0;0;1;0;1;;;;;259-MOZART, Wolfgang Amadeus - (piano for 4 hands) K358.mid
270-MOZART, Wolfgang Amadeus - K381 Piano sonata in D.mid;1;621.2518358916753; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=360>; <meta message set_tempo tempo=500000 time=1>;0;0;0;1;0;1;;;;;260-MOZART, Wolfgang Amadeus - (piano for 4 hands) K381.mid
271-MOZART, Wolfgang Amadeus - K401 Piano sonata in G.mid;1;210.00833333333304; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=0>;1;1;1;0;;;;;;;
272-MOZART, Wolfgang Amadeus - K450 Mov-01 Allegro piano concerto.mid;1;698.4905596666591; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=4608>;1;0;0;1;0;;;1784;;1784;
273-MOZART, Wolfgang Amadeus - K450 Mov-02 Andante piano concerto.mid;1;300.32171119791786; <meta message time_signature numerator=3 denominator=8 clocks_per_click=12 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=1764706 time=0>;0;0;0;1;0;;;1784;;1784;
274-MOZART, Wolfgang Amadeus - K450 Mov-03 Allegro piano concerto.mid;1;543.1786410677066; <meta message time_signature numerator=3 denominator=8 clocks_per_click=12 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=937500 time=3074>;0;0;0;1;0;;;1784;;1784;
275-MOZART, Wolfgang Amadeus - K453 Mov-01 Allegro piano concerto.mid;1;667.4788667187671; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=428571 time=4608>;1;0;0;1;0;;;1784;;1784;
276-MOZART, Wolfgang Amadeus - K453 Mov-02 Andante piano concerto.mid;1;553.1756024583217; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=1363636 time=16128>;0;0;0;1;0;;;1784;;1784;
277-MOZART, Wolfgang Amadeus - K453 Mov-03 Allegretto piano concerto.mid;1;468.69305768747637; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=3072>; <meta message set_tempo tempo=476190 time=0>;0;0;0;1;0;;;1784;;1784;
278-MOZART, Wolfgang Amadeus - K457 Mov-01 Molto Allegro piano sonata.mid;1;541.6094287187641; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=384123 time=0>;1;0;0;1;0;;;1784;;1784;
279-MOZART, Wolfgang Amadeus - K457 Mov-02 Adagio piano sonata.mid;1;310.9304778229218; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=960>; <meta message set_tempo tempo=1333333 time=0>;0;0;0;1;0;;;1784;;1784;
280-MOZART, Wolfgang Amadeus - K457 Mov-03 Allegro Assai piano sonata.mid;1;286.73749999999984; <meta message time_signature numerator=3 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=768>; <meta message set_tempo tempo=300000 time=0>;0;0;0;1;0;;;1784;;1784;
281-MOZART, Wolfgang Amadeus - K466 Mov-01 piano concerto No-20.mid;1;880.0100295727771; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=517241 time=54528>;1;0;0;1;0;;;1785;;1785;
282-MOZART, Wolfgang Amadeus - K466 Mov-02 piano concerto No-20.mid;1;509.4160599999931; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=1500000 time=768>;1;0;0;1;0;;;1785;;1785;
283-MOZART, Wolfgang Amadeus - K466 Mov-03 piano concert No-20.mid;1;519.8352543125096; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=285714 time=110592>;1;0;0;1;0;;;1785;;1785;
284-MOZART, Wolfgang Amadeus - K467 Mov-01 piano concerto No-21.mid;1;851.0840716666971; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=500000 time=29184>;1;0;0;1;0;;;1785;;1785;
285-MOZART, Wolfgang Amadeus - K467 Mov-02 piano concerto No-21.mid;1;347.4911804479126; <meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>; <meta message set_tempo tempo=833333 time=0>;1;0;0;1;0;;;1785;;1785;
286-MOZART, Wolfgang Amadeus - K467 Mov-03 piano concerto No-21.mid;1;430.15283703124675; <meta message time_signature numerator=2 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=12288>; <meta message set_tempo tempo=405405 time=0>;0;0;0;1;0;;;1785;;1785;
